N,Z,closure,realization,max_finite,max_ref,delta_max
512,30.0,open,53,3.4178030200334124,2.773414795884115,0.6443882241492975
512,30.0,open,54,19.206497318301146,14.368387896880622,4.8381094214205245
512,30.0,open,55,3.986853684814861,3.725354581189606,0.26149910362525475
512,30.0,open,56,3.0101739808434256,2.485610164339415,0.5245638165040107
512,30.0,open,57,16.115144330740037,18.701792422579185,-2.586648091839148
512,30.0,open,58,22.66697314370981,23.528968358479524,-0.8619952147697134
512,30.0,open,59,9.315037112336421,12.930664665536492,-3.6156275532000706
512,30.0,open,60,17.895210610575475,14.529979179993497,3.3652314305819786
512,30.0,open,61,5.3079060748654525,5.136774948494123,0.17113112637132932
512,30.0,open,62,19.143971184095218,21.05871111675226,-1.9147399326570422
512,30.0,open,63,27.48091771965528,20.999106740158492,6.481810979496789
512,30.0,corrected,0,3.3191331212051884,3.2711828052700795,0.0479503159351089
512,30.0,corrected,1,19.3776718513418,19.502374493776205,-0.1247026424344071
512,30.0,corrected,2,5.49949131439455,5.416671466605697,0.0828198477888531
512,30.0,corrected,3,23.541879327590976,23.389171062601463,0.1527082649895135
512,30.0,corrected,4,15.999884787967773,15.838142550851584,0.1617422371161883
512,30.0,corrected,5,4.942414011837082,4.8178476201320315,0.12456639170505035
512,30.0,corrected,6,12.66768432803993,12.426459417750255,0.24122491028967552
512,30.0,corrected,7,12.779576920781244,12.379401368138891,0.4001755526423523
512,30.0,corrected,8,6.258484465174459,6.1432453470625,0.1152391181119592
512,30.0,corrected,9,10.332774892312305,10.241062272247587,0.09171262006471714
512,30.0,corrected,10,13.916632303814733,13.513283688275996,0.4033486155387376
512,30.0,corrected,11,3.538945319613649,3.4686479560242,0.07029736358944882
512,30.0,corrected,12,24.72818224289308,24.411257805388125,0.31692443750495514
512,30.0,corrected,13,2.748495935483612,2.6948261867052654,0.053669748778346626
512,30.0,corrected,14,16.36849548218206,15.975422054397994,0.3930734277840653
512,30.0,corrected,15,5.350526258819979,5.249710692789634,0.10081556603034514
512,30.0,corrected,16,4.374850772440222,4.274353981909804,0.1004967905304186
512,30.0,corrected,17,25.212315506038173,25.13266699981,0.07964850622817465
512,30.0,corrected,18,18.66215473041298,18.83397462277686,-0.17181989236388162
512,30.0,corrected,19,17.521893053590354,17.342895228530182,0.17899782506017203
512,30.0,corrected,20,20.00370693261243,19.366150984016443,0.6375559485959883
512,30.0,corrected,21,20.508584132039182,20.242355565297455,0.26622856674172724
512,30.0,corrected,22,4.896396892243187,4.824656918955538,0.0717399732876487
512,30.0,corrected,23,4.959922194034314,4.862412278919976,0.09750991511433771
512,30.0,corrected,24,16.303203295124025,16.902057983980757,-0.5988546888567328
512,30.0,corrected,25,19.577897403239813,19.44874715147895,0.12915025176086203
512,30.0,corrected,26,16.146635867178933,15.744206664609123,0.4024292025698095
512,30.0,corrected,27,11.359033623453811,11.127502268172819,0.23153135528099256
512,30.0,corrected,28,6.321582680730054,6.17382280160851,0.1477598791215442
512,30.0,corrected,29,9.801732375512653,9.65118803718447,0.15054433832818326
512,30.0,corrected,30,17.62536089845832,17.013204437528678,0.6121564609296435
512,30.0,corrected,31,4.670293747857666,4.568941974482809,0.10135177337485679
512,30.0,corrected,32,10.812134972346847,10.694207833733852,0.11792713861299475
512,30.0,corrected,33,6.418888550993742,6.3434052509001395,0.0754833000936026
512,30.0,corrected,34,5.263833403551193,5.143492775665797,0.12034062788539668
512,30.0,corrected,35,15.096119096872368,15.178154667431851,-0.08203557055948352
512,30.0,corrected,36,11.441799234492292,11.147457414276374,0.2943418202159176
512,30.0,corrected,37,20.495927182924458,20.26873176496872,0.2271954179557376
512,30.0,corrected,38,5.504796689103779,5.397814907018085,0.1069817820856942
512,30.0,corrected,39,11.753896503577325,11.63824393584005,0.11565256773727484
512,30.0,corrected,40,2.6371900617121007,2.59814654874604,0.03904351296606068
512,30.0,corrected,41,10.105031897320337,10.016705324448626,0.0883265728717113
512,30.0,corrected,42,17.387051721067298,17.436063761417124,-0.04901204034982598
512,30.0,corrected,43,20.353800235110345,20.148977063992337,0.20482317111800796
512,30.0,corrected,44,4.477472877865664,4.405934764031395,0.07153811383426945
512,30.0,corrected,45,11.687696524217085,11.491391102841288,0.1963054213757971
512,30.0,corrected,46,10.163752290355065,9.958490791897379,0.20526149845768593
512,30.0,corrected,47,12.02168984085075,11.76266138166858,0.25902845918216855
512,30.0,corrected,48,19.81193045929112,19.836762127916767,-0.024831668625648007
512,30.0,corrected,49,3.844253971620929,3.760867351962199,0.08338661965873007
512,30.0,corrected,50,25.48486862115729,25.266098018482097,0.21877060267519255
512,30.0,corrected,51,20.806583876694624,20.69894090064785,0.10764297604677253
512,30.0,corrected,52,14.753523668867944,14.944227826446987,-0.19070415757904335
512,30.0,corrected,53,2.8229722076300714,2.773414795884115,0.049557411745956514
512,30.0,corrected,54,14.448057903892833,14.368387896880622,0.07967000701221139
512,30.0,corrected,55,3.782259320328135,3.725354581189606,0.05690473913852889
512,30.0,corrected,56,2.5276954926643502,2.485610164339415,0.04208532832493539
512,30.0,corrected,57,19.127851086710525,18.701792422579185,0.4260586641313395
512,30.0,corrected,58,23.956737028198106,23.528968358479524,0.4277686697185814
512,30.0,corrected,59,13.22049777537027,12.930664665536492,0.2898331098337774
512,30.0,corrected,60,14.859875347021118,14.529979179993497,0.3298961670276217
512,30.0,corrected,61,5.23365084500725,5.136774948494123,0.09687589651312667
512,30.0,corrected,62,20.7338645492638,21.05871111675226,-0.32484656748846064
512,30.0,corrected,63,21.386348543218904,20.999106740158492,0.38724180306041234
